Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,UTM_easting,UTM_northing,Zone,Letter
1666453973.9311945,0,57174,0,GPS1_FRAME,42.33705166666667,-71.08979333333333,16.6,327841.0017678486,4689314.80350236,19,T
1666453974.9306922,0,57175,0,GPS1_FRAME,42.33705166666667,-71.08979333333333,16.6,327841.0017678486,4689314.80350236,19,T
1666453975.9311466,0,57176,0,GPS1_FRAME,42.33705166666667,-71.08979333333333,16.6,327841.0017678486,4689314.80350236,19,T
1666453976.9299366,0,57177,0,GPS1_FRAME,42.33705166666667,-71.08979333333333,16.6,327841.0017678486,4689314.80350236,19,T
1666453977.9300401,0,57178,0,GPS1_FRAME,42.33705166666667,-71.08979333333333,16.6,327841.0017678486,4689314.80350236,19,T
1666453978.930582,0,57179,0,GPS1_FRAME,42.33705166666667,-71.08979333333333,16.5,327841.0017678486,4689314.80350236,19,T
1666453979.9311554,0,57180,0,GPS1_FRAME,42.33705166666667,-71.08979333333333,16.5,327841.0017678486,4689314.80350236,19,T
1666453980.9289117,0,57181,0,GPS1_FRAME,42.33705166666667,-71.08979333333333,16.5,327841.0017678486,4689314.80350236,19,T
1666453981.9250007,0,57182,0,GPS1_FRAME,42.33705166666667,-71.08979333333333,16.5,327841.0017678486,4689314.80350236,19,T
1666453982.9260628,0,57183,0,GPS1_FRAME,42.33705166666667,-71.08979333333333,16.5,327841.0017678486,4689314.80350236,19,T
1666453983.9257855,0,57184,0,GPS1_FRAME,42.33705166666667,-71.08979333333333,16.5,327841.0017678486,4689314.80350236,19,T
1666453984.9298494,0,57185,0,GPS1_FRAME,42.33705166666667,-71.08979333333333,16.5,327841.0017678486,4689314.80350236,19,T
1666453985.930428,0,57186,0,GPS1_FRAME,42.33705166666667,-71.08979333333333,16.5,327841.0017678486,4689314.80350236,19,T
1666453986.9310856,0,57187,0,GPS1_FRAME,42.33705166666667,-71.08979333333333,16.5,327841.0017678486,4689314.80350236,19,T
1666453987.925203,0,57188,0,GPS1_FRAME,42.33705166666667,-71.08979333333333,16.5,327841.0017678486,4689314.80350236,19,T
1666453988.9249659,0,57189,0,GPS1_FRAME,42.33705166666667,-71.08979333333333,16.5,327841.0017678486,4689314.80350236,19,T
1666453989.9300585,0,57190,0,GPS1_FRAME,42.337048333333335,-71.08979333333333,16.4,327840.9926713637,4689314.433361088,19,T
1666453990.9247036,0,57191,0,GPS1_FRAME,42.33703833333333,-71.08979,16.2,327841.2399963817,4689313.316188432,19,T
1666453991.9259083,0,57192,0,GPS1_FRAME,42.337021666666665,-71.08978,16.1,327842.0183576704,4689311.445235621,19,T
1666453992.9240968,0,57193,0,GPS1_FRAME,42.337001666666666,-71.08975833333334,15.9,327843.7487742328,4689309.1805210225,19,T
1666453993.9243338,0,57194,0,GPS1_FRAME,42.336985,-71.089725,15.8,327846.44943962654,4689307.262327916,19,T
1666453994.927715,0,57195,0,GPS1_FRAME,42.336978333333334,-71.08968,15.7,327850.13854611525,4689306.430939965,19,T
1666453995.927188,0,57196,0,GPS1_FRAME,42.336985,-71.08962833333334,15.5,327854.4132659064,4689307.0666224025,19,T
1666453996.929693,0,57197,0,GPS1_FRAME,42.337005,-71.08958166666666,15.4,327858.31244499993,4689309.192994715,19,T
1666453997.9304833,0,57198,0,GPS1_FRAME,42.33703666666667,-71.08954833333334,15.2,327861.1449975199,4689312.641855688,19,T
1666453998.9303675,0,57199,0,GPS1_FRAME,42.33707666666667,-71.089535,15.0,327862.35259973526,4689317.056558777,19,T
1666453999.9303017,0,57200,0,GPS1_FRAME,42.337125,-71.08953833333334,15.0,327862.2098684851,4689322.43035521,19,T
1666454000.928238,0,57201,0,GPS1_FRAME,42.337175,-71.08955166666667,15.0,327861.24784388137,4689328.009466485,19,T
1666454001.9216712,0,57202,0,GPS1_FRAME,42.33723166666667,-71.08957333333333,15.2,327859.61747813295,4689334.345730847,19,T
1666454002.9247003,0,57203,0,GPS1_FRAME,42.33729,-71.089595,15.7,327857.99166359263,4689340.867066376,19,T
1666454003.9253774,0,57204,0,GPS1_FRAME,42.337345,-71.08961833333333,15.8,327856.2194502043,4689347.021635289,19,T
1666454004.9249883,0,57205,0,GPS1_FRAME,42.337403333333334,-71.08964333333333,16.9,327854.3190297744,4689353.549720272,19,T
1666454005.9240477,0,57206,0,GPS1_FRAME,42.33746,-71.08966666666667,17.7,327852.551371641,4689359.889361069,19,T
1666454006.9266822,0,57207,0,GPS1_FRAME,42.337513333333334,-71.08969,18.1,327850.7746210145,4689365.858861165,19,T
1666454007.926716,0,57208,0,GPS1_FRAME,42.337563333333335,-71.08971,18.5,327849.2633897442,4689371.451471963,19,T
1666454008.9259436,0,57209,0,GPS1_FRAME,42.337605,-71.08972666666666,19.0,327848.0040324472,4689376.111981301,19,T
1666454009.9266467,0,57210,0,GPS1_FRAME,42.337646666666664,-71.08974333333333,19.3,327846.74467705574,4689380.772490945,19,T
1666454010.9267194,0,57211,0,GPS1_FRAME,42.33768666666667,-71.08976,19.5,327845.4807753442,4689385.2479302455,19,T
1666454011.92685,0,57212,0,GPS1_FRAME,42.33773,-71.08977666666667,19.9,327844.2259719898,4689390.09351116,19,T
1666454012.9262657,0,57213,0,GPS1_FRAME,42.33777166666667,-71.08979333333333,20.2,327842.9666223133,4689394.754021729,19,T
1666454013.9268923,0,57214,0,GPS1_FRAME,42.337815,-71.08980833333334,20.4,327841.849128432,4689399.596228806,19,T
1666454014.9255512,0,57215,0,GPS1_FRAME,42.33785833333334,-71.08982333333333,20.6,327840.73163634987,4689404.438436145,19,T
1666454015.916911,0,57216,0,GPS1_FRAME,42.33790333333334,-71.08983333333333,20.9,327840.03061053075,4689409.455590899,19,T
1666454016.9158845,0,57217,0,GPS1_FRAME,42.33795166666667,-71.08984666666667,21.0,327839.06407236255,4689414.849636149,19,T
1666454017.9161596,0,57218,0,GPS1_FRAME,42.338,-71.08986333333333,21.2,327837.8229257234,4689420.250430703,19,T
1666454018.9175684,0,57219,0,GPS1_FRAME,42.33804666666666,-71.08988166666667,21.4,327836.43992775347,4689425.469529487,19,T
1666454019.9166605,0,57220,0,GPS1_FRAME,42.338091666666664,-71.08989666666666,21.8,327835.3269934504,4689430.496808772,19,T
1666454020.915415,0,57221,0,GPS1_FRAME,42.338136666666664,-71.08991166666667,22.3,327834.2140610177,4689435.524088318,19,T
1666454021.9167564,0,57222,0,GPS1_FRAME,42.33818333333333,-71.089925,22.5,327833.24298382574,4689440.733064147,19,T
1666454022.9161608,0,57223,0,GPS1_FRAME,42.33823,-71.08994,22.7,327832.1346037379,4689445.945414863,19,T
1666454023.915631,0,57224,0,GPS1_FRAME,42.338276666666665,-71.08995833333333,23.1,327830.7516165155,4689451.164515243,19,T
1666454024.9152994,0,57225,0,GPS1_FRAME,42.338321666666666,-71.08997833333333,23.5,327829.2267784502,4689456.201920057,19,T
1666454025.9153101,0,57226,0,GPS1_FRAME,42.33836,-71.08999666666666,23.9,327827.82105198276,4689460.495667836,19,T
1666454026.914481,0,57227,0,GPS1_FRAME,42.338393333333336,-71.09001333333333,24.0,327826.53898518113,4689464.23082915,19,T
1666454027.9173956,0,57228,0,GPS1_FRAME,42.338411666666666,-71.09002333333333,24.0,327825.7651969602,4689466.286855403,19,T
1666454028.9157937,0,57229,0,GPS1_FRAME,42.33841833333334,-71.09002833333334,24.0,327825.3714797229,4689467.037262553,19,T
1666454029.915852,0,57230,0,GPS1_FRAME,42.33842166666667,-71.09002833333334,24.1,327825.3805774724,4689467.40740391,19,T
1666454030.916164,0,57231,0,GPS1_FRAME,42.33842166666667,-71.09002833333334,24.1,327825.3805774724,4689467.40740391,19,T
1666454031.9157574,0,57232,0,GPS1_FRAME,42.33842166666667,-71.09002833333334,24.1,327825.3805774724,4689467.40740391,19,T
1666454032.913966,0,57233,0,GPS1_FRAME,42.33842166666667,-71.09002833333334,24.1,327825.3805774724,4689467.40740391,19,T
1666454033.9156725,0,57234,0,GPS1_FRAME,42.33842166666667,-71.09002833333334,24.1,327825.3805774724,4689467.40740391,19,T
1666454034.9162827,0,57235,0,GPS1_FRAME,42.33842166666667,-71.09002833333334,24.1,327825.3805774724,4689467.40740391,19,T
1666454035.915797,0,57236,0,GPS1_FRAME,42.33842166666667,-71.09002833333334,24.1,327825.3805774724,4689467.40740391,19,T
1666454036.9153905,0,57237,0,GPS1_FRAME,42.33842166666667,-71.09002833333334,24.1,327825.3805774724,4689467.40740391,19,T
1666454037.9152164,0,57238,0,GPS1_FRAME,42.33842166666667,-71.09002833333334,24.1,327825.3805774724,4689467.40740391,19,T
1666454038.9159646,0,57239,0,GPS1_FRAME,42.33842,-71.09002666666666,24.2,327825.5133328249,4689467.218958414,19,T
1666454039.9162207,0,57240,0,GPS1_FRAME,42.33842,-71.09002666666666,24.3,327825.5133328249,4689467.218958414,19,T
1666454040.9160395,0,57241,0,GPS1_FRAME,42.33842166666667,-71.09002666666666,24.4,327825.51788169617,4689467.404029094,19,T
1666454041.9163842,0,57242,0,GPS1_FRAME,42.33842333333333,-71.09003,24.6,327825.2478221314,4689467.595849403,19,T
1666454042.9169974,0,57243,0,GPS1_FRAME,42.33842833333333,-71.09003666666666,24.7,327824.71225193486,4689468.164560739,19,T
1666454043.9156163,0,57244,0,GPS1_FRAME,42.33843666666667,-71.09004833333333,24.7,327823.7738670746,4689469.113538013,19,T
1666454044.9155097,0,57245,0,GPS1_FRAME,42.33844333333333,-71.09007166666666,25.1,327821.8698042955,4689469.901068889,19,T
1666454045.9166532,0,57246,0,GPS1_FRAME,42.33845,-71.09010166666667,25.5,327819.41652527626,4689470.70210002,19,T
1666454046.9164233,0,57247,0,GPS1_FRAME,42.33844833333333,-71.09014666666667,25.7,327815.704763777,4689470.608153599,19,T
1666454047.915264,0,57248,0,GPS1_FRAME,42.33843666666667,-71.09019833333333,25.9,327811.41648991295,4689469.41728541,19,T
1666454048.9150538,0,57249,0,GPS1_FRAME,42.33842333333333,-71.09025166666666,25.8,327806.98636088683,4689468.044724297,19,T
1666454049.912073,0,57250,0,GPS1_FRAME,42.33841,-71.09030666666666,25.9,327802.41892574757,4689466.675541207,19,T
1666454050.913002,0,57251,0,GPS1_FRAME,42.33839666666667,-71.09036,25.9,327797.9887929623,4689465.302985687,19,T
1666454051.9139564,0,57252,0,GPS1_FRAME,42.338386666666665,-71.09041,26.3,327793.84236634057,4689464.293823405,19,T
1666454052.9132597,0,57253,0,GPS1_FRAME,42.33838166666666,-71.09046166666667,26.2,327789.5722835249,4689463.843251106,19,T
1666454053.9152324,0,57254,0,GPS1_FRAME,42.33838333333333,-71.09051333333333,26.6,327785.3203997358,4689464.132964121,19,T
1666454054.9156787,0,57255,0,GPS1_FRAME,42.338391666666666,-71.09056666666666,26.8,327780.94941203005,4689465.166338139,19,T
1666454055.9155705,0,57256,0,GPS1_FRAME,42.33840333333333,-71.09062,27.2,327776.58752580016,4689466.569856294,19,T
1666454056.9174645,0,57257,0,GPS1_FRAME,42.33842,-71.09067833333333,27.6,327771.8273793354,4689468.538716861,19,T
1666454057.9180574,0,57258,0,GPS1_FRAME,42.33843666666667,-71.09073666666667,28.1,327767.06723540823,4689470.507580748,19,T
1666454058.9178522,0,57259,0,GPS1_FRAME,42.338451666666664,-71.09078833333334,28.2,327762.85176012747,4689472.277873058,19,T
1666454059.9181275,0,57260,0,GPS1_FRAME,42.338465,-71.09084166666666,28.5,327758.4944320925,4689473.866473414,19,T
1666454060.9175608,0,57261,0,GPS1_FRAME,42.338483333333336,-71.09089,28.7,327754.56267050037,4689476.000159967,19,T
1666454061.9162276,0,57262,0,GPS1_FRAME,42.33848666666667,-71.09093166666666,29.0,327751.13916981063,4689476.454707458,19,T
1666454062.9157457,0,57263,0,GPS1_FRAME,42.338476666666665,-71.09096666666667,29.4,327748.22847840324,4689475.415185752,19,T
1666454063.9163651,0,57264,0,GPS1_FRAME,42.338458333333335,-71.09099166666667,29.9,327746.11885598983,4689473.430053489,19,T
1666454064.9164312,0,57265,0,GPS1_FRAME,42.338431666666665,-71.09101,30.4,327744.53569408203,4689470.506062748,19,T
1666454065.9160295,0,57266,0,GPS1_FRAME,42.338393333333336,-71.09102833333333,31.0,327742.9206735685,4689466.286577523,19,T
1666454066.916285,0,57267,0,GPS1_FRAME,42.338343333333334,-71.09104833333333,31.4,327741.13648928236,4689460.774974291,19,T
1666454067.9165037,0,57268,0,GPS1_FRAME,42.33828166666667,-71.091095,32.2,327737.1235720301,4689454.021900975,19,T
1666454068.9151556,0,57269,0,GPS1_FRAME,42.338226666666664,-71.09114166666667,33.0,327733.12885257386,4689448.009112532,19,T
1666454069.9162838,0,57270,0,GPS1_FRAME,42.338175,-71.09119666666666,33.8,327728.4567054712,4689442.383351067,19,T
1666454070.915656,0,57271,0,GPS1_FRAME,42.33812666666667,-71.09124333333334,34.2,327724.4801784677,4689437.110849988,19,T
1666454071.915526,0,57272,0,GPS1_FRAME,42.33808166666667,-71.09128666666666,34.4,327720.78735881683,4689432.201738692,19,T
1666454072.9153714,0,57273,0,GPS1_FRAME,42.33803666666667,-71.091325,34.6,327717.50644938106,4689427.282498485,19,T
1666454073.9155731,0,57274,0,GPS1_FRAME,42.33799833333333,-71.09135333333333,34.6,327715.06757345283,4689423.083280665,19,T
1666454074.915566,0,57275,0,GPS1_FRAME,42.337965,-71.09136833333334,34.8,327713.74079193594,4689419.412259758,19,T
1666454075.9159129,0,57276,0,GPS1_FRAME,42.337941666666666,-71.09138666666666,35.6,327712.1667093184,4689416.858417167,19,T
1666454076.9156127,0,57277,0,GPS1_FRAME,42.33792666666667,-71.09142,36.6,327709.3796369489,4689415.260321743,19,T
1666454077.9155781,0,57278,0,GPS1_FRAME,42.337915,-71.09145833333334,37.6,327706.1897511321,4689414.042500109,19,T
1666454078.9152877,0,57279,0,GPS1_FRAME,42.337898333333335,-71.09150666666666,38.3,327702.1623758131,4689412.289731017,19,T
1666454079.9156854,0,57280,0,GPS1_FRAME,42.33788166666667,-71.09153166666667,38.6,327700.0572741532,4689410.489682542,19,T
1666454080.9152837,0,57281,0,GPS1_FRAME,42.33786,-71.09155666666666,38.6,327697.9385149492,4689408.134422635,19,T
1666454081.9170728,0,57282,0,GPS1_FRAME,42.337833333333336,-71.09156333333334,38.7,327697.3164584145,4689405.186800926,19,T
1666454082.9161456,0,57283,0,GPS1_FRAME,42.33780333333333,-71.09155166666666,38.6,327698.1956585,4689401.831887751,19,T
1666454083.9161382,0,57284,0,GPS1_FRAME,42.337765,-71.09153666666667,38.5,327699.32671032206,4689397.544866845,19,T
1666454084.9159262,0,57285,0,GPS1_FRAME,42.337718333333335,-71.09152833333333,37.1,327699.8857803234,4689392.346001732,19,T
1666454085.9146445,0,57286,0,GPS1_FRAME,42.337671666666665,-71.09153166666667,35.6,327699.48371037125,4689387.170777336,19,T
1666454086.9149754,0,57287,0,GPS1_FRAME,42.33763166666667,-71.09149333333333,35.1,327702.53249737876,4689382.651405418,19,T
1666454087.9154708,0,57288,0,GPS1_FRAME,42.33759666666667,-71.09146166666666,34.5,327705.0457200736,4689378.70075546,19,T
1666454088.914139,0,57289,0,GPS1_FRAME,42.33756,-71.09144,33.2,327706.7305572048,4689374.585298331,19,T
1666454089.913869,0,57290,0,GPS1_FRAME,42.33753,-71.09142166666666,32.6,327708.1589914285,4689371.216878476,19,T
1666454090.9147146,0,57291,0,GPS1_FRAME,42.337505,-71.09140833333333,31.0,327709.1891638106,4689368.4138020715,19,T
1666454091.9146318,0,57292,0,GPS1_FRAME,42.33748166666667,-71.09140166666667,29.4,327709.674663738,4689365.809304607,19,T
1666454092.914871,0,57293,0,GPS1_FRAME,42.33745833333333,-71.09139833333333,28.2,327709.88555143913,4689363.211561232,19,T
1666454093.914628,0,57294,0,GPS1_FRAME,42.337428333333335,-71.091385,27.2,327710.90207069507,4689359.853273175,19,T
1666454094.9142437,0,57295,0,GPS1_FRAME,42.33739333333333,-71.09136666666667,26.3,327712.3168553305,4689355.9296424,19,T
1666454095.9150825,0,57296,0,GPS1_FRAME,42.33735,-71.09136166666667,24.9,327712.6104308758,4689351.107674268,19,T
1666454096.9166932,0,57297,0,GPS1_FRAME,42.337305,-71.091315,25.3,327716.33212207176,4689346.016212574,19,T
1666454097.9166253,0,57298,0,GPS1_FRAME,42.33726333333333,-71.09129333333334,25.5,327718.0033204536,4689341.345546807,19,T
1666454098.9152985,0,57299,0,GPS1_FRAME,42.33723,-71.09127333333333,26.9,327719.5599718498,4689337.603611641,19,T
1666454099.9158154,0,57300,0,GPS1_FRAME,42.33720666666667,-71.09122833333333,28.1,327723.20353685936,4689334.921449379,19,T
1666454100.916021,0,57301,0,GPS1_FRAME,42.33719166666667,-71.09119,28.8,327726.32063340076,4689333.178149084,19,T
1666454101.9164846,0,57302,0,GPS1_FRAME,42.33719166666667,-71.09116666666667,31.6,327728.24293016654,4689333.130875809,19,T
1666454102.9174123,0,57303,0,GPS1_FRAME,42.33719333333333,-71.09116666666667,31.5,327728.2474814134,4689333.315946465,19,T
1666454103.9171803,0,57304,0,GPS1_FRAME,42.33719333333333,-71.09116666666667,31.5,327728.2474814134,4689333.315946465,19,T
1666454104.916762,0,57305,0,GPS1_FRAME,42.337196666666664,-71.09115,33.8,327729.629652915,4689333.652321473,19,T
1666454105.9177737,0,57306,0,GPS1_FRAME,42.33719833333333,-71.091135,36.1,327730.8699661975,4689333.807002689,19,T
1666454106.9175484,0,57307,0,GPS1_FRAME,42.33719833333333,-71.09112,38.4,327732.1057282678,4689333.776613465,19,T
1666454107.918011,0,57308,0,GPS1_FRAME,42.33719833333333,-71.09112166666667,38.3,327731.9684213739,4689333.779990034,19,T
1666454108.917066,0,57309,0,GPS1_FRAME,42.33719833333333,-71.09112,38.3,327732.1057282678,4689333.776613465,19,T
1666454109.9166353,0,57310,0,GPS1_FRAME,42.33719833333333,-71.09112,38.4,327732.1057282678,4689333.776613465,19,T
1666454110.91692,0,57311,0,GPS1_FRAME,42.33719833333333,-71.09112,38.4,327732.1057282678,4689333.776613465,19,T
1666454111.9188406,0,57312,0,GPS1_FRAME,42.33719833333333,-71.09111833333333,38.4,327732.2430351658,4689333.773236898,19,T
1666454112.9167829,0,57313,0,GPS1_FRAME,42.33719833333333,-71.09111833333333,38.4,327732.2430351658,4689333.773236898,19,T
1666454113.9167128,0,57314,0,GPS1_FRAME,42.33719833333333,-71.09111833333333,38.4,327732.2430351658,4689333.773236898,19,T
1666454114.9171956,0,57315,0,GPS1_FRAME,42.337195,-71.09110333333334,39.1,327733.46969501616,4689333.372706606,19,T
1666454115.9166608,0,57316,0,GPS1_FRAME,42.337181666666666,-71.09109166666667,39.2,327734.3944346779,4689331.868505644,19,T
1666454116.9149673,0,57317,0,GPS1_FRAME,42.337158333333335,-71.091085,39.5,327734.8799474711,4689329.264010416,19,T
1666454117.9154952,0,57318,0,GPS1_FRAME,42.33712833333333,-71.09108166666667,39.8,327735.07264240447,4689325.925985636,19,T
1666454118.915678,0,57319,0,GPS1_FRAME,42.337088333333334,-71.09107666666667,39.9,327735.37533850915,4689321.474160475,19,T
1666454119.9169261,0,57320,0,GPS1_FRAME,42.337046666666666,-71.09107333333333,39.6,327735.5361769635,4689316.840641205,19,T
1666454120.917016,0,57321,0,GPS1_FRAME,42.337,-71.09107,39.5,327735.68336281553,4689311.651910029,19,T
1666454121.9143462,0,57322,0,GPS1_FRAME,42.336958333333335,-71.091075,38.6,327735.15766511566,4689307.03527328,19,T
1666454122.9142673,0,57323,0,GPS1_FRAME,42.336911666666666,-71.09108,38.3,327734.6183138635,4689301.863424637,19,T
1666454123.91517,0,57324,0,GPS1_FRAME,42.336865,-71.09108666666667,38.0,327733.94165449427,4689296.694952564,19,T
1666454124.91445,0,57325,0,GPS1_FRAME,42.33681833333333,-71.09109333333333,37.6,327733.26499442407,4689291.526480564,19,T
1666454125.9140081,0,57326,0,GPS1_FRAME,42.33677333333333,-71.091095,37.3,327733.0048081891,4689286.532949705,19,T
1666454126.9148567,0,57327,0,GPS1_FRAME,42.33672833333333,-71.0911,37.2,327732.4700060234,4689281.546171935,19,T
1666454127.9153154,0,57328,0,GPS1_FRAME,42.33669166666667,-71.09111166666666,37.4,327731.4087267143,4689277.498253601,19,T
1666454128.914418,0,57329,0,GPS1_FRAME,42.336666666666666,-71.09114,37.3,327729.00622354634,4689274.779595711,19,T
1666454129.9149199,0,57330,0,GPS1_FRAME,42.336663333333334,-71.09116166666666,37.7,327727.21211644803,4689274.4533503875,19,T
1666454130.9147363,0,57331,0,GPS1_FRAME,42.33665333333333,-71.09117333333333,37.9,327726.22365272115,4689273.366563017,19,T
1666454131.9148324,0,57332,0,GPS1_FRAME,42.336641666666665,-71.09118,38.2,327725.6425617852,4689272.084575147,19,T
1666454132.9140084,0,57333,0,GPS1_FRAME,42.336618333333334,-71.091185,38.1,327725.1669201307,4689269.503716175,19,T
1666454133.9150672,0,57334,0,GPS1_FRAME,42.336598333333335,-71.091195,38.3,327724.2884560775,4689267.303128548,19,T
1666454134.914231,0,57335,0,GPS1_FRAME,42.33656166666667,-71.091205,38.3,327723.36447876215,4689263.251834636,19,T
1666454135.9153605,0,57336,0,GPS1_FRAME,42.33651,-71.09120833333333,37.5,327722.9487725115,4689257.521398268,19,T
1666454136.9142754,0,57337,0,GPS1_FRAME,42.33645166666667,-71.09122166666667,37.2,327721.69100968365,4689251.0709397085,19,T
1666454137.9124672,0,57338,0,GPS1_FRAME,42.3364,-71.09124,36.7,327720.03952439816,4689245.370894151,19,T
1666454138.91329,0,57339,0,GPS1_FRAME,42.33634333333333,-71.09127666666667,36.1,327716.86398628535,4689239.1527818255,19,T
1666454139.9142785,0,57340,0,GPS1_FRAME,42.33629166666667,-71.09128166666666,36.2,327716.31096596434,4689233.425722666,19,T
1666454140.9130495,0,57341,0,GPS1_FRAME,42.33624666666667,-71.09129166666666,36.5,327715.36422389455,4689228.449076589,19,T
1666454141.912703,0,57342,0,GPS1_FRAME,42.33621,-71.09127833333334,35.6,327716.3625647443,4689224.350508135,19,T
1666454142.9168966,0,57343,0,GPS1_FRAME,42.33617666666667,-71.09125333333333,35.1,327718.3311735523,4689220.598443666,19,T
1666454143.9144323,0,57344,0,GPS1_FRAME,42.336151666666666,-71.091235,35.0,327719.77330433135,4689217.785239918,19,T
1666454144.914177,0,57345,0,GPS1_FRAME,42.33614166666667,-71.09123166666667,34.5,327720.02061490563,4689216.668062677,19,T
1666454145.915149,0,57346,0,GPS1_FRAME,42.336148333333334,-71.091235,33.9,327719.76420172286,4689217.415098664,19,T
1666454146.9150648,0,57347,0,GPS1_FRAME,42.336151666666666,-71.09123666666666,33.9,327719.63599515206,4689217.788616663,19,T
1666454147.9165819,0,57348,0,GPS1_FRAME,42.336151666666666,-71.09123666666666,33.9,327719.63599515206,4689217.788616663,19,T
1666454148.9151688,0,57349,0,GPS1_FRAME,42.336151666666666,-71.09123333333334,33.5,327719.9106135085,4689217.781863177,19,T
1666454149.9142795,0,57350,0,GPS1_FRAME,42.336146666666664,-71.09124,33.9,327719.3477228526,4689217.240158275,19,T
1666454150.9141948,0,57351,0,GPS1_FRAME,42.33613833333333,-71.09125833333333,33.9,327717.8145650001,4689216.351949558,19,T
1666454151.9152122,0,57352,0,GPS1_FRAME,42.33611833333333,-71.091285,35.4,327715.5630007483,4689214.185130859,19,T
