Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,UTM_easting,UTM_northing,Zone,Letter
1666454152.91687,0,57353,0,GPS1_FRAME,42.336106666666666,-71.09132166666667,35.8,327712.5103367915,4689212.963927228,19,T
1666454153.9175265,0,57354,0,GPS1_FRAME,42.336106666666666,-71.09137333333334,35.8,327708.2537492042,4689213.068611869,19,T
1666454154.917267,0,57355,0,GPS1_FRAME,42.33612,-71.09143166666667,35.6,327703.4843383323,4689214.667372342,19,T
1666454155.916692,0,57356,0,GPS1_FRAME,42.33614333333333,-71.09149833333333,35.2,327698.055694643,4689217.393445715,19,T
1666454156.915496,0,57357,0,GPS1_FRAME,42.336175,-71.09157,35.3,327692.23788776284,4689221.055008428,19,T
1666454157.9150848,0,57358,0,GPS1_FRAME,42.33620833333333,-71.09165166666666,35.0,327685.60078469367,4689224.921911253,19,T
1666454158.9155204,0,57359,0,GPS1_FRAME,42.336245,-71.091735,35.0,327678.835484583,4689229.162339422,19,T
1666454159.91441,0,57360,0,GPS1_FRAME,42.336281666666665,-71.09181833333334,34.9,327672.070192495,4689233.402774392,19,T
1666454160.9153614,0,57361,0,GPS1_FRAME,42.33631833333333,-71.09190333333333,34.8,327665.16759961215,4689237.6465939805,19,T
1666454161.9149408,0,57362,0,GPS1_FRAME,42.336351666666665,-71.09199,34.6,327658.1186002381,4689241.523657321,19,T
1666454162.915308,0,57363,0,GPS1_FRAME,42.336385,-71.09207833333333,34.6,327650.9322997623,4689245.404106113,19,T
1666454163.9155269,0,57364,0,GPS1_FRAME,42.33642,-71.092165,35.3,327643.88786896,4689249.466254923,19,T
1666454164.9152033,0,57365,0,GPS1_FRAME,42.33645333333333,-71.09225333333333,36.3,327636.70158404316,4689253.346718823,19,T
1666454165.9166143,0,57366,0,GPS1_FRAME,42.33649,-71.09235,37.1,327628.83787208144,4689257.614224356,19,T
1666454166.9165428,0,57367,0,GPS1_FRAME,42.336531666666666,-71.09245333333334,38.2,327620.4385979013,4689262.450465816,19,T
1666454167.915612,0,57368,0,GPS1_FRAME,42.336571666666664,-71.09257833333334,37.5,327610.2497732361,4689267.145572779,19,T
1666454168.915833,0,57369,0,GPS1_FRAME,42.33661166666667,-71.09269333333333,37.2,327600.88481077633,4689271.820420312,19,T
1666454169.9151247,0,57370,0,GPS1_FRAME,42.33664666666667,-71.09279333333333,36.9,327592.74196904746,4689275.90965527,19,T
1666454170.9183507,0,57371,0,GPS1_FRAME,42.336675,-71.09287333333333,36.6,327586.22861324577,4689279.218064401,19,T
1666454171.9166214,0,57372,0,GPS1_FRAME,42.33669833333333,-71.09294,36.0,327580.80006210273,4689281.944231673,19,T
1666454172.9150288,0,57373,0,GPS1_FRAME,42.336711666666666,-71.09299333333334,34.3,327576.44264752814,4689283.532942498,19,T
1666454173.9167535,0,57374,0,GPS1_FRAME,42.33672166666667,-71.09303,33.0,327573.44920371973,4689284.717718127,19,T
1666454174.9166665,0,57375,0,GPS1_FRAME,42.336726666666664,-71.09305166666667,32.1,327571.6778662914,4689285.316865798,19,T
1666454175.9170363,0,57376,0,GPS1_FRAME,42.33673,-71.09306666666667,31.1,327570.45120551845,4689285.717424403,19,T
1666454176.9165215,0,57377,0,GPS1_FRAME,42.336731666666665,-71.093075,30.3,327569.76922121865,4689285.919393648,19,T
1666454177.9176013,0,57378,0,GPS1_FRAME,42.336731666666665,-71.093075,30.4,327569.76922121865,4689285.919393648,19,T
1666454178.9148529,0,57379,0,GPS1_FRAME,42.336731666666665,-71.093075,30.3,327569.76922121865,4689285.919393648,19,T
1666454179.9160285,0,57380,0,GPS1_FRAME,42.336731666666665,-71.093075,30.3,327569.76922121865,4689285.919393648,19,T
1666454180.9154549,0,57381,0,GPS1_FRAME,42.336731666666665,-71.093075,30.3,327569.76922121865,4689285.919393648,19,T
1666454181.9156153,0,57382,0,GPS1_FRAME,42.336731666666665,-71.093075,30.3,327569.76922121865,4689285.919393648,19,T
1666454182.9158328,0,57383,0,GPS1_FRAME,42.336731666666665,-71.093075,30.3,327569.76922121865,4689285.919393648,19,T
1666454183.9166439,0,57384,0,GPS1_FRAME,42.336731666666665,-71.093075,30.3,327569.76922121865,4689285.919393648,19,T
1666454184.915495,0,57385,0,GPS1_FRAME,42.336731666666665,-71.093075,30.3,327569.76922121865,4689285.919393648,19,T
1666454185.9156873,0,57386,0,GPS1_FRAME,42.336731666666665,-71.093075,30.3,327569.76922121865,4689285.919393648,19,T
1666454186.9150355,0,57387,0,GPS1_FRAME,42.336731666666665,-71.093075,30.3,327569.76922121865,4689285.919393648,19,T
1666454187.9161348,0,57388,0,GPS1_FRAME,42.336731666666665,-71.09307,30.1,327570.1811450069,4689285.909254491,19,T
1666454188.9151247,0,57389,0,GPS1_FRAME,42.336733333333335,-71.093075,29.7,327569.7737765827,4689286.104464314,19,T
1666454189.9157238,0,57390,0,GPS1_FRAME,42.33674,-71.09309166666667,29.4,327568.41891892545,4689286.878544336,19,T
1666454190.9132538,0,57391,0,GPS1_FRAME,42.336753333333334,-71.09312,29.4,327566.12112813327,4689288.416565798,19,T
1666454191.9166355,0,57392,0,GPS1_FRAME,42.33677,-71.09315666666667,29.5,327563.1459101525,4689290.341628621,19,T
1666454192.915734,0,57393,0,GPS1_FRAME,42.33678833333333,-71.0932,29.6,327559.62601817894,4689292.46528311,19,T
1666454193.91699,0,57394,0,GPS1_FRAME,42.33680833333333,-71.09324833333334,29.8,327555.6987607345,4689294.784150103,19,T
1666454194.916189,0,57395,0,GPS1_FRAME,42.33682833333334,-71.0933,29.5,327551.49689038703,4689297.109779555,19,T
1666454195.9159098,0,57396,0,GPS1_FRAME,42.336848333333336,-71.09335166666666,29.3,327547.29502274666,4689299.435411614,19,T
1666454196.91539,0,57397,0,GPS1_FRAME,42.336866666666666,-71.09340666666667,28.9,327542.81398644985,4689301.582736128,19,T
1666454197.9151552,0,57398,0,GPS1_FRAME,42.336885,-71.09345833333333,28.6,327538.60756798764,4689303.7233029,19,T
1666454198.9153163,0,57399,0,GPS1_FRAME,42.33690166666667,-71.09351,28.4,327534.3965956796,4689305.678801605,19,T
1666454199.917001,0,57400,0,GPS1_FRAME,42.33691,-71.09356333333334,28.1,327530.0255358784,4689306.712330056,19,T
1666454200.9197898,0,57401,0,GPS1_FRAME,42.336906666666664,-71.09361666666666,27.8,327525.6225813088,4689306.4503665455,19,T
1666454201.9230251,0,57402,0,GPS1_FRAME,42.33688333333333,-71.093665,27.6,327521.5768689786,4689303.957415644,19,T
1666454202.9224598,0,57403,0,GPS1_FRAME,42.336845,-71.09370333333334,27.4,327518.31398895587,4689299.778546441,19,T
1666454203.9163013,0,57404,0,GPS1_FRAME,42.336798333333334,-71.09373833333333,27.6,327515.3029366308,4689294.667563706,19,T
1666454204.9158175,0,57405,0,GPS1_FRAME,42.33674333333333,-71.093775,27.4,327512.1317877993,4689288.634609662,19,T
1666454205.9149158,0,57406,0,GPS1_FRAME,42.33668333333333,-71.093815,27.2,327508.67234687146,4689282.053206768,19,T
1666454206.921247,0,57407,0,GPS1_FRAME,42.33662,-71.09385333333333,27.3,327505.3410939247,4689275.098283135,19,T
1666454207.922499,0,57408,0,GPS1_FRAME,42.33655666666667,-71.09389333333333,27.3,327501.87252651644,4689268.146742002,19,T
1666454208.919098,0,57409,0,GPS1_FRAME,42.33649333333334,-71.09393333333334,27.5,327498.40395268914,4689261.195202456,19,T
1666454209.9254138,0,57410,0,GPS1_FRAME,42.33643166666667,-71.09397166666666,27.6,327495.077238329,4689254.42535399,19,T
1666454210.9199984,0,57411,0,GPS1_FRAME,42.336371666666665,-71.09401,27.9,327491.7550753518,4689247.840577647,19,T
1666454211.9142845,0,57412,0,GPS1_FRAME,42.33631166666667,-71.09404666666667,28.2,327488.570215394,4689241.252421468,19,T
1666454212.9168456,0,57413,0,GPS1_FRAME,42.33624833333333,-71.09408666666667,28.3,327485.1016168533,4689234.300888,19,T
1666454213.9168754,0,57414,0,GPS1_FRAME,42.33618666666667,-71.09412333333333,29.0,327481.9121877502,4689227.527663953,19,T
1666454214.916362,0,57415,0,GPS1_FRAME,42.33612333333333,-71.09416166666666,29.4,327478.58088599256,4689220.572752052,19,T
1666454215.9170833,0,57416,0,GPS1_FRAME,42.336058333333334,-71.09420166666666,30.1,327475.1077109296,4689213.436152491,19,T
1666454216.9158235,0,57417,0,GPS1_FRAME,42.335993333333334,-71.09424333333334,31.6,327471.4972197355,4689206.30293612,19,T
1666454217.915783,0,57418,0,GPS1_FRAME,42.335925,-71.094285,33.2,327467.87760582124,4689198.799580159,19,T
1666454218.9152758,0,57419,0,GPS1_FRAME,42.335856666666665,-71.094325,34.6,327464.3952945445,4689191.292844185,19,T
1666454219.916367,0,57420,0,GPS1_FRAME,42.33579,-71.094365,35.9,327460.9175344523,4689183.971180458,19,T
1666454220.9155476,0,57421,0,GPS1_FRAME,42.335723333333334,-71.09440333333333,36.6,327457.57707775384,4689176.646136462,19,T
1666454221.9153676,0,57422,0,GPS1_FRAME,42.33566,-71.09444,37.6,327454.38304136845,4689169.687853309,19,T
1666454222.9155374,0,57423,0,GPS1_FRAME,42.33560166666667,-71.09447333333334,39.5,327451.47729487973,4689163.278019495,19,T
1666454223.9169412,0,57424,0,GPS1_FRAME,42.33554,-71.09450666666666,41.2,327448.56242672517,4689156.498045498,19,T
1666454224.9167676,0,57425,0,GPS1_FRAME,42.33548,-71.09454,42.8,327445.65211183764,4689149.903143257,19,T
1666454225.9213061,0,57426,0,GPS1_FRAME,42.33542166666667,-71.09457166666667,43.9,327442.8836612162,4689143.489930646,19,T
1666454226.91803,0,57427,0,GPS1_FRAME,42.33536333333333,-71.09460833333333,43.0,327439.7032731668,4689137.086865584,19,T
1666454227.9161737,0,57428,0,GPS1_FRAME,42.33530833333333,-71.09464333333334,42.2,327436.66930806136,4689131.050560896,19,T
1666454228.9156337,0,57429,0,GPS1_FRAME,42.335251666666665,-71.09467666666667,42.1,327433.7680905187,4689124.825804482,19,T
1666454229.917812,0,57430,0,GPS1_FRAME,42.335195,-71.09471166666667,42.5,327430.7295569121,4689118.604431528,19,T
1666454230.920567,0,57431,0,GPS1_FRAME,42.33514,-71.09474666666667,42.9,327427.69557714975,4689112.568130424,19,T
1666454231.923048,0,57432,0,GPS1_FRAME,42.33508666666667,-71.09478166666666,43.5,327424.6661514438,4689106.716901171,19,T
1666454232.9222548,0,57433,0,GPS1_FRAME,42.335035,-71.094815,43.5,327421.77859165263,4689101.047361247,19,T
1666454233.9211068,0,57434,0,GPS1_FRAME,42.334985,-71.09484833333333,43.7,327418.89558656816,4689095.562893058,19,T
1666454234.921462,0,57435,0,GPS1_FRAME,42.334938333333334,-71.09487833333333,43.7,327416.2963192384,4689090.441801991,19,T
1666454235.9179225,0,57436,0,GPS1_FRAME,42.3349,-71.094905,42.7,327413.9944682147,4689086.239299653,19,T
1666454236.9223166,0,57437,0,GPS1_FRAME,42.334873333333334,-71.09492666666667,41.6,327412.1364652866,4689083.322144344,19,T
1666454237.915955,0,57438,0,GPS1_FRAME,42.334853333333335,-71.094945,40.4,327410.5713220745,4689081.13850657,19,T
1666454238.9174118,0,57439,0,GPS1_FRAME,42.33484,-71.09496,39.3,327409.299039303,4689079.688386146,19,T
1666454239.9179065,0,57440,0,GPS1_FRAME,42.33483666666667,-71.09496666666666,38.4,327408.74067239964,4689079.331775898,19,T
1666454240.9173617,0,57441,0,GPS1_FRAME,42.33483666666667,-71.09497,37.5,327408.46604825195,4689079.338541423,19,T
1666454241.9171162,0,57442,0,GPS1_FRAME,42.33483666666667,-71.09497,37.5,327408.46604825195,4689079.338541423,19,T
1666454242.9164698,0,57443,0,GPS1_FRAME,42.33483666666667,-71.09496833333333,37.3,327408.6033603248,4689079.33515866,19,T
1666454243.9172568,0,57444,0,GPS1_FRAME,42.33483666666667,-71.09497333333333,36.4,327408.19142410427,4689079.345306958,19,T
1666454244.916748,0,57445,0,GPS1_FRAME,42.334833333333336,-71.09498833333333,35.5,327406.946496711,4689079.005610737,19,T
1666454245.915688,0,57446,0,GPS1_FRAME,42.334828333333334,-71.09501666666667,34.7,327404.5985130502,4689078.507906737,19,T
1666454246.917189,0,57447,0,GPS1_FRAME,42.334833333333336,-71.09505833333333,34.2,327401.179389292,4689079.147690488,19,T
1666454247.9174175,0,57448,0,GPS1_FRAME,42.334845,-71.09510833333333,33.4,327397.0919442275,4689080.544673367,19,T
1666454248.9148445,0,57449,0,GPS1_FRAME,42.33486666666667,-71.09516833333333,32.8,327392.20798705326,4689083.072380959,19,T
1666454249.9169488,0,57450,0,GPS1_FRAME,42.33489333333333,-71.095235,32.8,327386.78846515185,4689086.168836728,19,T
1666454250.9164233,0,57451,0,GPS1_FRAME,42.334925,-71.09531,33.1,327380.69606866303,4689089.837425301,19,T
1666454251.9172013,0,57452,0,GPS1_FRAME,42.33496,-71.09539333333333,33.3,327373.9262398471,4689093.893077879,19,T
1666454252.919133,0,57453,0,GPS1_FRAME,42.334995,-71.095485,33.5,327366.4698600196,4689097.965655213,19,T
1666454253.916083,0,57454,0,GPS1_FRAME,42.335033333333335,-71.09558166666666,33.8,327358.6106749814,4689102.418533305,19,T
1666454254.9147766,0,57455,0,GPS1_FRAME,42.33507,-71.09568166666666,33.6,327350.4723156317,4689106.693117716,19,T
1666454255.9160948,0,57456,0,GPS1_FRAME,42.33510833333333,-71.095785,33.5,327342.0639040272,4689111.1595507115,19,T
1666454256.920799,0,57457,0,GPS1_FRAME,42.335145,-71.09588833333333,33.5,327333.65094145364,4689115.440923491,19,T
1666454257.915937,0,57458,0,GPS1_FRAME,42.33518333333333,-71.095995,33.4,327324.96792772686,4689119.914146195,19,T
1666454258.9163477,0,57459,0,GPS1_FRAME,42.33522166666667,-71.09609833333333,33.3,327316.55954720185,4689124.380610825,19,T
1666454259.9160643,0,57460,0,GPS1_FRAME,42.335256666666666,-71.0962,33.4,327308.2793641328,4689128.47355981,19,T
1666454260.9148154,0,57461,0,GPS1_FRAME,42.33529166666667,-71.0963,33.7,327300.1365014744,4689132.563133968,19,T
1666454261.9157465,0,57462,0,GPS1_FRAME,42.33532666666667,-71.09639833333334,33.9,327292.1309589962,4689136.649332812,19,T
1666454262.915035,0,57463,0,GPS1_FRAME,42.33535833333333,-71.09649833333333,34.0,327283.9789891901,4689140.36878501,19,T
1666454263.915911,0,57464,0,GPS1_FRAME,42.335385,-71.096595,34.2,327276.08796068653,4689143.526264173,19,T
1666454264.9166875,0,57465,0,GPS1_FRAME,42.335411666666666,-71.09669166666667,33.9,327268.1969389091,4689146.68375244,19,T
1666454265.9161103,0,57466,0,GPS1_FRAME,42.335433333333334,-71.09678166666667,33.8,327260.8414770007,4689149.272494991,19,T
1666454266.9160855,0,57467,0,GPS1_FRAME,42.33545,-71.09686,34.3,327254.43350487866,4689151.282332566,19,T
1666454267.9169312,0,57468,0,GPS1_FRAME,42.33546833333333,-71.096935,33.9,327248.30472125334,4689153.470474882,19,T
1666454268.9157143,0,57469,0,GPS1_FRAME,42.33548166666667,-71.09700166666667,33.6,327242.84880315396,4689155.086480345,19,T
1666454269.9160054,0,57470,0,GPS1_FRAME,42.33549,-71.09705833333334,33.3,327238.2030595084,4689156.126961177,19,T
1666454270.9165835,0,57471,0,GPS1_FRAME,42.335483333333336,-71.09710833333334,32.9,327234.0654833093,4689155.488264128,19,T
1666454271.9157228,0,57472,0,GPS1_FRAME,42.335465,-71.09715166666666,32.8,327230.4452000762,4689153.540529566,19,T
1666454272.9181406,0,57473,0,GPS1_FRAME,42.335436666666666,-71.09719,32.7,327227.2094617734,4689150.4722136855,19,T
1666454273.9211073,0,57474,0,GPS1_FRAME,42.33539833333333,-71.09722333333333,32.8,327224.3582674989,4689146.283315939,19,T
1666454274.915291,0,57475,0,GPS1_FRAME,42.33535333333333,-71.097255,33.0,327221.6261235098,4689141.350750125,19,T
1666454275.9160383,0,57476,0,GPS1_FRAME,42.335303333333336,-71.09728833333334,33.0,327218.74297157803,4689135.866359801,19,T
1666454276.9154434,0,57477,0,GPS1_FRAME,42.33525,-71.097325,33.3,327215.5760640634,4689130.018602383,19,T
1666454277.9135387,0,57478,0,GPS1_FRAME,42.33519666666667,-71.09736166666667,33.6,327212.4091515781,4689124.17084629,19,T
1666454278.912951,0,57479,0,GPS1_FRAME,42.335143333333335,-71.09739666666667,33.7,327209.3795455509,4689118.31970483,19,T
1666454279.9170203,0,57480,0,GPS1_FRAME,42.33508833333333,-71.09743166666667,34.2,327206.3453700752,4689112.283493915,19,T
1666454280.9153214,0,57481,0,GPS1_FRAME,42.33504,-71.09746333333334,34.7,327203.6040721537,4689106.980793274,19,T
1666454281.9154434,0,57482,0,GPS1_FRAME,42.33499833333333,-71.09749166666667,34.7,327201.15565319615,4689102.411602591,19,T
1666454282.916771,0,57483,0,GPS1_FRAME,42.334975,-71.09750833333334,34.7,327199.7186276097,4689099.854481853,19,T
1666454283.916067,0,57484,0,GPS1_FRAME,42.334963333333334,-71.09751666666666,34.2,327199.0001144456,4689098.575921585,19,T
1666454284.9158716,0,57485,0,GPS1_FRAME,42.33495833333333,-71.09752166666667,33.7,327198.574484303,4689098.030870255,19,T
1666454285.9220688,0,57486,0,GPS1_FRAME,42.33495,-71.09752666666667,33.5,327198.1397242851,4689097.11567762,19,T
1666454286.921879,0,57487,0,GPS1_FRAME,42.334943333333335,-71.09753166666667,33.4,327197.7095290775,4689096.385555675,19,T
1666454287.9217942,0,57488,0,GPS1_FRAME,42.33494,-71.09753666666667,33.7,327197.28846363537,4689096.02557508,19,T
1666454288.9210184,0,57489,0,GPS1_FRAME,42.334935,-71.09754333333333,33.7,327196.7255213355,4689095.483910771,19,T
1666454289.9218814,0,57490,0,GPS1_FRAME,42.33492,-71.09755,33.8,327196.13518922275,4689093.831822527,19,T
1666454290.915818,0,57491,0,GPS1_FRAME,42.33489333333333,-71.097545,34.1,327196.47408589686,4689090.860531129,19,T
1666454291.9226649,0,57492,0,GPS1_FRAME,42.33486166666667,-71.09752166666667,34.4,327198.3097206212,4689087.296771836,19,T
1666454292.9176629,0,57493,0,GPS1_FRAME,42.334833333333336,-71.09748833333333,34.5,327200.978359604,4689084.082833355,19,T
1666454293.9198313,0,57494,0,GPS1_FRAME,42.33481,-71.09744833333333,34.5,327204.209943913,4689081.410560851,19,T
1666454294.9174294,0,57495,0,GPS1_FRAME,42.334788333333336,-71.09740166666667,34.6,327207.9953441111,4689078.909813776,19,T
1666454295.9167156,0,57496,0,GPS1_FRAME,42.33476666666667,-71.09734833333333,34.7,327212.3299959508,4689076.395522379,19,T
1666454296.9152968,0,57497,0,GPS1_FRAME,42.334745,-71.09729,34.8,327217.0765877014,4689073.87107421,19,T
1666454297.9168143,0,57498,0,GPS1_FRAME,42.33472166666667,-71.09722666666667,34.8,327222.2305555474,4689071.151399467,19,T
1666454298.9166224,0,57499,0,GPS1_FRAME,42.3347,-71.097165,34.7,327227.2517789686,4689068.620185603,19,T
1666454299.9167325,0,57500,0,GPS1_FRAME,42.334678333333336,-71.09710666666666,34.6,327231.99838101596,4689066.095747885,19,T
1666454300.9160202,0,57501,0,GPS1_FRAME,42.334655,-71.09705166666667,34.6,327236.4657975642,4689063.3930150885,19,T
1666454301.9159222,0,57502,0,GPS1_FRAME,42.33463,-71.09700333333333,34.6,327240.3794035992,4689060.518758781,19,T
1666454302.9154418,0,57503,0,GPS1_FRAME,42.334605,-71.09696,34.5,327243.88107502647,4689057.654662691,19,T
1666454303.9162042,0,57504,0,GPS1_FRAME,42.33457666666666,-71.09692666666666,34.3,327246.54974628554,4689054.440742654,19,T
1666454304.9158344,0,57505,0,GPS1_FRAME,42.334543333333336,-71.09691,34.1,327247.83160229377,4689050.705470625,19,T
1666454305.915633,0,57506,0,GPS1_FRAME,42.334505,-71.096915,33.9,327247.3147027936,4689046.459003499,19,T
1666454306.9154682,0,57507,0,GPS1_FRAME,42.334466666666664,-71.09693666666666,33.4,327245.42467391095,4689042.246395683,19,T
1666454307.9152958,0,57508,0,GPS1_FRAME,42.334425,-71.09697166666666,33.0,327242.42701179266,4689037.69073493,19,T
1666454308.9213932,0,57509,0,GPS1_FRAME,42.33438,-71.09701,32.6,327239.1455923334,4689032.771706203,19,T
1666454309.9216108,0,57510,0,GPS1_FRAME,42.334331666666664,-71.09705166666667,31.9,327235.58041446167,4689027.489309871,19,T
1666454310.9216151,0,57511,0,GPS1_FRAME,42.33428166666667,-71.09709166666667,31.8,327232.1479808412,4689022.018458406,19,T
1666454311.9156265,0,57512,0,GPS1_FRAME,42.33423666666667,-71.09712833333333,31.7,327229.00386085757,4689017.096047926,19,T
1666454312.9149587,0,57513,0,GPS1_FRAME,42.334195,-71.09716166666666,31.5,327226.14349174243,4689012.537007432,19,T
1666454313.9160905,0,57514,0,GPS1_FRAME,42.334158333333335,-71.09719166666666,31.3,327223.57143856154,4689008.526407237,19,T
1666454314.9214606,0,57515,0,GPS1_FRAME,42.334125,-71.09721833333333,31.1,327221.2831381915,4689004.879176407,19,T
1666454315.9221332,0,57516,0,GPS1_FRAME,42.334093333333335,-71.09724333333334,30.7,327219.1367134802,4689001.413630481,19,T
1666454316.9213088,0,57517,0,GPS1_FRAME,42.33406166666666,-71.09726833333333,30.4,327216.9902867535,4688997.948085164,19,T
1666454317.916219,0,57518,0,GPS1_FRAME,42.334025,-71.09729833333333,30.3,327214.4182234723,4688993.937488102,19,T
1666454318.9219222,0,57519,0,GPS1_FRAME,42.333981666666666,-71.09733166666666,30.2,327211.5532719189,4688989.193382523,19,T
1666454319.916006,0,57520,0,GPS1_FRAME,42.333931666666665,-71.09736666666667,30.3,327208.53274476156,4688983.71238213,19,T
1666454320.9165761,0,57521,0,GPS1_FRAME,42.33387833333333,-71.097405,30.3,327205.2284557164,4688977.868015054,19,T
1666454321.9170876,0,57522,0,GPS1_FRAME,42.33382666666667,-71.09744333333333,30.3,327201.92872609454,4688972.208720053,19,T
1666454322.916593,0,57523,0,GPS1_FRAME,42.33377333333333,-71.09748166666667,30.0,327198.6244267252,4688966.364355866,19,T
1666454323.9155145,0,57524,0,GPS1_FRAME,42.333725,-71.09751666666666,30.3,327195.608445534,4688961.068431268,19,T
1666454324.9150093,0,57525,0,GPS1_FRAME,42.33368166666666,-71.09754833333334,30.5,327192.8807838045,4688956.320945916,19,T
1666454325.915164,0,57526,0,GPS1_FRAME,42.333648333333336,-71.09757333333333,30.7,327190.7297667579,4688952.6703374535,19,T
1666454326.920772,0,57527,0,GPS1_FRAME,42.333621666666666,-71.09759166666667,30.7,327189.1462663332,4688949.746464135,19,T
1666454327.9218724,0,57528,0,GPS1_FRAME,42.333603333333336,-71.09760333333334,31.0,327188.1348486361,4688947.7343962295,19,T
1666454328.9151564,0,57529,0,GPS1_FRAME,42.33359333333333,-71.09761,31.5,327187.5581997008,4688946.637520522,19,T
1666454329.9206522,0,57530,0,GPS1_FRAME,42.33358833333333,-71.097615,32.0,327187.13256035454,4688946.09246971,19,T
1666454330.9213789,0,57531,0,GPS1_FRAME,42.33358666666667,-71.09761666666667,32.7,327186.9906805589,4688945.910786112,19,T
1666454331.921321,0,57532,0,GPS1_FRAME,42.33358,-71.09762333333333,33.1,327186.4231613007,4688945.184051743,19,T
1666454332.9211755,0,57533,0,GPS1_FRAME,42.33356833333333,-71.09763166666667,33.6,327185.7046320415,4688943.9054925935,19,T
1666454333.92195,0,57534,0,GPS1_FRAME,42.33355,-71.09764333333334,33.5,327184.69321262406,4688941.893425148,19,T
