Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,UTM_easting,UTM_northing,Zone,Letter
1666454516.915518,0,57717,0,GPS1_FRAME,42.33696333333334,-71.097315,21.0,327221.092284811,4689320.250956072,19,T
1666454517.9194748,0,57718,0,GPS1_FRAME,42.33700666666667,-71.09721,20.8,327229.86132902605,4689324.84944558,19,T
1666454518.9199576,0,57719,0,GPS1_FRAME,42.33705166666667,-71.0971,20.7,327239.0468473588,4689329.62285776,19,T
1666454519.9183435,0,57720,0,GPS1_FRAME,42.33709666666667,-71.09698833333333,20.6,327248.3696599634,4689334.392895589,19,T
1666454520.9111404,0,57721,0,GPS1_FRAME,42.33714166666667,-71.09687833333334,20.5,327257.5551524091,4689339.166331353,19,T
1666454521.9213154,0,57722,0,GPS1_FRAME,42.337185,-71.09676833333333,20.4,327266.7360685103,4689343.754708102,19,T
1666454522.9173408,0,57723,0,GPS1_FRAME,42.337226666666666,-71.09666166666666,20.3,327275.63779521256,4689348.16479688,19,T
1666454523.9197042,0,57724,0,GPS1_FRAME,42.337265,-71.09655666666667,20.2,327284.39307754755,4689352.208140586,19,T
1666454524.9169073,0,57725,0,GPS1_FRAME,42.3373,-71.09645333333333,20.1,327293.00191712484,4689355.884738707,19,T
1666454525.9208827,0,57726,0,GPS1_FRAME,42.337331666666664,-71.09635666666667,20.1,327301.05239555606,4689359.204745835,19,T
1666454526.9178495,0,57727,0,GPS1_FRAME,42.337356666666665,-71.09627333333333,20.0,327307.986163802,4689361.811558247,19,T
1666454527.9201338,0,57728,0,GPS1_FRAME,42.337378333333334,-71.09620666666666,20.0,327313.5377367219,4689364.082083728,19,T
1666454528.9191933,0,57729,0,GPS1_FRAME,42.33739333333333,-71.09615666666667,20.0,327317.69799232966,4689365.646177623,19,T
1666454529.914079,0,57730,0,GPS1_FRAME,42.337403333333334,-71.09612166666666,19.9,327320.6088014727,4689366.685523574,19,T
1666454530.9194484,0,57731,0,GPS1_FRAME,42.33741,-71.096095,19.8,327322.82395334425,4689367.371652305,19,T
1666454531.9213755,0,57732,0,GPS1_FRAME,42.337415,-71.09608,19.8,327324.07339754875,4689367.896403054,19,T
1666454532.9197307,0,57733,0,GPS1_FRAME,42.33741666666667,-71.09607166666666,19.7,327324.7644918297,4689368.0645508645,19,T
1666454533.9143217,0,57734,0,GPS1_FRAME,42.33741833333333,-71.09607,19.8,327324.9063602402,4689368.246237008,19,T
1666454534.9203036,0,57735,0,GPS1_FRAME,42.33741833333333,-71.09607,19.9,327324.9063602402,4689368.246237008,19,T
1666454535.9206133,0,57736,0,GPS1_FRAME,42.33741833333333,-71.09607,19.9,327324.9063602402,4689368.246237008,19,T
1666454536.9212563,0,57737,0,GPS1_FRAME,42.33741833333333,-71.09607,20.0,327324.9063602402,4689368.246237008,19,T
1666454537.9217458,0,57738,0,GPS1_FRAME,42.33742,-71.09607,20.0,327324.91092218977,4689368.431307725,19,T
1666454538.920931,0,57739,0,GPS1_FRAME,42.33742,-71.09607,20.0,327324.91092218977,4689368.431307725,19,T
1666454539.921023,0,57740,0,GPS1_FRAME,42.33742,-71.09607,20.1,327324.91092218977,4689368.431307725,19,T
1666454540.915102,0,57741,0,GPS1_FRAME,42.33742,-71.09607,20.1,327324.91092218977,4689368.431307725,19,T
1666454541.9153218,0,57742,0,GPS1_FRAME,42.33742,-71.09607,20.2,327324.91092218977,4689368.431307725,19,T
1666454542.9215426,0,57743,0,GPS1_FRAME,42.33742,-71.09607,20.2,327324.91092218977,4689368.431307725,19,T
1666454543.9217124,0,57744,0,GPS1_FRAME,42.33742,-71.09607,20.2,327324.91092218977,4689368.431307725,19,T
1666454544.9201956,0,57745,0,GPS1_FRAME,42.337421666666664,-71.09607,20.3,327324.9154841394,4689368.6163784405,19,T
1666454545.9201765,0,57746,0,GPS1_FRAME,42.337421666666664,-71.09607,20.3,327324.9154841394,4689368.6163784405,19,T
1666454546.9209166,0,57747,0,GPS1_FRAME,42.337421666666664,-71.09607,20.3,327324.9154841394,4689368.6163784405,19,T
1666454547.9149563,0,57748,0,GPS1_FRAME,42.337421666666664,-71.09607,20.3,327324.9154841394,4689368.6163784405,19,T
1666454548.9200153,0,57749,0,GPS1_FRAME,42.337421666666664,-71.09607,20.4,327324.9154841394,4689368.6163784405,19,T
1666454549.9219744,0,57750,0,GPS1_FRAME,42.337421666666664,-71.09607,20.4,327324.9154841394,4689368.6163784405,19,T
1666454550.9201763,0,57751,0,GPS1_FRAME,42.337421666666664,-71.09607,20.4,327324.9154841394,4689368.6163784405,19,T
1666454551.92058,0,57752,0,GPS1_FRAME,42.337421666666664,-71.09607166666666,20.5,327324.7781776892,4689368.619763014,19,T
1666454552.9215093,0,57753,0,GPS1_FRAME,42.337423333333334,-71.09607166666666,20.5,327324.78273964266,4689368.804833732,19,T
1666454553.919992,0,57754,0,GPS1_FRAME,42.337423333333334,-71.09607166666666,20.5,327324.78273964266,4689368.804833732,19,T
1666454554.9201472,0,57755,0,GPS1_FRAME,42.337423333333334,-71.09607166666666,20.6,327324.78273964266,4689368.804833732,19,T
1666454555.9213855,0,57756,0,GPS1_FRAME,42.337423333333334,-71.09607166666666,20.6,327324.78273964266,4689368.804833732,19,T
1666454556.9198682,0,57757,0,GPS1_FRAME,42.337423333333334,-71.09607166666666,20.6,327324.78273964266,4689368.804833732,19,T
1666454557.914617,0,57758,0,GPS1_FRAME,42.337423333333334,-71.09607166666666,20.6,327324.78273964266,4689368.804833732,19,T
1666454558.920045,0,57759,0,GPS1_FRAME,42.337423333333334,-71.09607166666666,20.7,327324.78273964266,4689368.804833732,19,T
1666454559.9200299,0,57760,0,GPS1_FRAME,42.337423333333334,-71.09607166666666,20.7,327324.78273964266,4689368.804833732,19,T
1666454560.9201183,0,57761,0,GPS1_FRAME,42.337423333333334,-71.09607166666666,20.7,327324.78273964266,4689368.804833732,19,T
1666454561.9205754,0,57762,0,GPS1_FRAME,42.337423333333334,-71.09607166666666,20.7,327324.78273964266,4689368.804833732,19,T
1666454562.9200208,0,57763,0,GPS1_FRAME,42.337425,-71.09607166666666,20.8,327324.78730159625,4689368.989904448,19,T
1666454563.9148374,0,57764,0,GPS1_FRAME,42.337425,-71.09607166666666,20.8,327324.78730159625,4689368.989904448,19,T
1666454564.91986,0,57765,0,GPS1_FRAME,42.337425,-71.09607166666666,20.8,327324.78730159625,4689368.989904448,19,T
1666454565.920269,0,57766,0,GPS1_FRAME,42.337425,-71.09607166666666,20.8,327324.78730159625,4689368.989904448,19,T
1666454566.9208841,0,57767,0,GPS1_FRAME,42.337425,-71.09607166666666,20.8,327324.78730159625,4689368.989904448,19,T
1666454567.9219074,0,57768,0,GPS1_FRAME,42.337425,-71.09607166666666,20.9,327324.78730159625,4689368.989904448,19,T
1666454568.920326,0,57769,0,GPS1_FRAME,42.337425,-71.09607166666666,20.9,327324.78730159625,4689368.989904448,19,T
1666454569.9197953,0,57770,0,GPS1_FRAME,42.337425,-71.09607166666666,20.9,327324.78730159625,4689368.989904448,19,T
1666454570.9196079,0,57771,0,GPS1_FRAME,42.337426666666666,-71.09607166666666,20.9,327324.79186355,4689369.174975165,19,T
1666454571.9146621,0,57772,0,GPS1_FRAME,42.33743,-71.09606,20.8,327325.7621324862,4689369.521424643,19,T
1666454572.919708,0,57773,0,GPS1_FRAME,42.33743666666667,-71.09603333333334,20.7,327327.9772828921,4689370.2075549625,19,T
1666454573.9204476,0,57774,0,GPS1_FRAME,42.33745,-71.09599166666666,20.7,327331.44643758936,4689371.603508717,19,T
1666454574.919271,0,57775,0,GPS1_FRAME,42.337468333333334,-71.09593833333334,20.7,327335.8904203482,4689373.53098572,19,T
1666454575.9198675,0,57776,0,GPS1_FRAME,42.33749,-71.095875,20.8,327341.1673614624,4689375.808301315,19,T
1666454576.9198554,0,57777,0,GPS1_FRAME,42.337515,-71.09580333333334,20.9,327347.1399530136,4689378.438841478,19,T
1666454577.918785,0,57778,0,GPS1_FRAME,42.337545,-71.09572666666666,20.7,327353.53814209637,4689381.614446691,19,T
1666454578.9190927,0,57779,0,GPS1_FRAME,42.33757833333333,-71.09564333333333,20.6,327360.49467170483,4689385.1466634665,19,T
1666454579.919957,0,57780,0,GPS1_FRAME,42.337615,-71.09555666666667,20.7,327367.7349278402,4689389.042260895,19,T
1666454580.919327,0,57781,0,GPS1_FRAME,42.337653333333336,-71.09546833333333,20.7,327375.1170423026,4689393.119552703,19,T
1666454581.919892,0,57782,0,GPS1_FRAME,42.337691666666665,-71.095375,20.7,327382.9110655243,4689397.18670169,19,T
1666454582.9205718,0,57783,0,GPS1_FRAME,42.33773166666667,-71.09527666666666,20.6,327391.1215569933,4689401.42877993,19,T
1666454583.913073,0,57784,0,GPS1_FRAME,42.33777166666667,-71.09518,20.5,327399.1947325352,4689405.674250657,19,T
1666454584.9179597,0,57785,0,GPS1_FRAME,42.33781,-71.095085,20.4,327407.1260325738,4689409.738042687,19,T
1666454585.9218938,0,57786,0,GPS1_FRAME,42.337846666666664,-71.09499333333333,20.3,327414.77815245744,4689413.623538397,19,T
1666454586.9178073,0,57787,0,GPS1_FRAME,42.33788333333333,-71.09490333333333,20.4,327422.2929581484,4689417.512424923,19,T
1666454587.9183676,0,57788,0,GPS1_FRAME,42.33792,-71.09481666666667,20.4,327429.5331445323,4689421.408084382,19,T
1666454588.9124448,0,57789,0,GPS1_FRAME,42.33795333333333,-71.09473166666666,20.4,327436.6268992066,4689424.936992085,19,T
1666454589.919449,0,57790,0,GPS1_FRAME,42.337988333333335,-71.09464666666666,20.8,327443.72520539496,4689428.650977492,19,T
1666454590.9179962,0,57791,0,GPS1_FRAME,42.338025,-71.094565,21.0,327450.5534523023,4689432.556804893,19,T
1666454591.919006,0,57792,0,GPS1_FRAME,42.338058333333336,-71.09448166666667,21.0,327457.5098793728,4689436.089115296,19,T
1666454592.918165,0,57793,0,GPS1_FRAME,42.338095,-71.09439333333333,21.0,327464.8873308472,4689439.981428228,19,T
1666454593.9168394,0,57794,0,GPS1_FRAME,42.338135,-71.09430166666667,21.0,327472.5484999875,4689444.237126695,19,T
1666454594.9195166,0,57795,0,GPS1_FRAME,42.33817833333333,-71.094205,21.1,327480.63068987126,4689448.852830013,19,T
1666454595.9132931,0,57796,0,GPS1_FRAME,42.33822333333333,-71.094105,21.1,327488.99203598185,4689453.646850273,19,T
1666454596.9178228,0,57797,0,GPS1_FRAME,42.33826666666667,-71.09400333333333,21.2,327497.48611745186,4689458.252428246,19,T
1666454597.9189641,0,57798,0,GPS1_FRAME,42.33831,-71.09390333333333,21.3,327505.8428829529,4689462.861397293,19,T
1666454598.9186952,0,57799,0,GPS1_FRAME,42.33835333333333,-71.09380333333333,21.4,327514.1996371743,4689467.470376015,19,T
1666454599.9189954,0,57800,0,GPS1_FRAME,42.338391666666666,-71.09370666666666,21.3,327522.268100844,4689471.530913771,19,T
1666454600.9189115,0,57801,0,GPS1_FRAME,42.33842833333333,-71.09361,21.5,327530.33199817815,4689475.406389851,19,T
1666454601.9165845,0,57802,0,GPS1_FRAME,42.338465,-71.09351833333334,21.5,327537.9839737981,4689479.292016333,19,T
1666454602.919113,0,57803,0,GPS1_FRAME,42.338501666666666,-71.09342833333334,21.4,327545.4986365846,4689483.181031255,19,T
1666454603.9195664,0,57804,0,GPS1_FRAME,42.338535,-71.09333833333334,21.5,327553.0041785814,4689486.699912574,19,T
1666454604.9185345,0,57805,0,GPS1_FRAME,42.338568333333335,-71.09325333333334,21.4,327560.0978009652,4689490.228941814,19,T
1666454605.9171333,0,57806,0,GPS1_FRAME,42.33860166666667,-71.09317,21.3,327567.0541121068,4689493.761357933,19,T
1666454606.9138794,0,57807,0,GPS1_FRAME,42.338633333333334,-71.09308833333333,21.2,327573.8685566678,4689497.112089818,19,T
1666454607.9185827,0,57808,0,GPS1_FRAME,42.338665,-71.09301,21.0,327580.4083870533,4689500.469587429,19,T
1666454608.9193125,0,57809,0,GPS1_FRAME,42.338695,-71.09293166666667,20.9,327586.94365575153,4689503.642020254,19,T
1666454609.9200144,0,57810,0,GPS1_FRAME,42.338726666666666,-71.09285166666666,20.7,327593.620776962,4689506.996150347,19,T
1666454610.9198604,0,57811,0,GPS1_FRAME,42.33875833333333,-71.09276666666666,20.6,327600.709802105,4689510.340148876,19,T
1666454611.9129453,0,57812,0,GPS1_FRAME,42.338791666666665,-71.092675,20.5,327608.35258867,4689513.855708693,19,T
1666454612.9178927,0,57813,0,GPS1_FRAME,42.338825,-71.09258166666666,20.5,327616.13267062546,4689517.367897687,19,T
1666454613.9189413,0,57814,0,GPS1_FRAME,42.33886,-71.092485,20.5,327624.19190531364,4689521.05840823,19,T
1666454614.9178576,0,57815,0,GPS1_FRAME,42.33889166666667,-71.09239666666667,20.5,327631.5555069663,4689524.395679597,19,T
1666454615.9200907,0,57816,0,GPS1_FRAME,42.338921666666664,-71.09231333333334,20.4,327638.5026379781,4689527.55802333,19,T
1666454616.9179506,0,57817,0,GPS1_FRAME,42.33895166666667,-71.09223166666666,20.3,327645.3124593839,4689530.723752164,19,T
1666454617.917706,0,57818,0,GPS1_FRAME,42.33898666666666,-71.09215166666667,20.4,327651.9986320289,4689534.448077854,19,T
1666454618.9175498,0,57819,0,GPS1_FRAME,42.33902166666667,-71.09206833333333,20.4,327658.95940324897,4689538.165653487,19,T
1666454619.9132745,0,57820,0,GPS1_FRAME,42.339056666666664,-71.091985,20.4,327665.9201668739,4689541.883235837,19,T
1666454620.9177864,0,57821,0,GPS1_FRAME,42.33909666666667,-71.0919,20.4,327673.03188471845,4689546.152659202,19,T
1666454621.9178863,0,57822,0,GPS1_FRAME,42.339133333333336,-71.09181166666667,20.4,327680.409093434,4689550.045192701,19,T
1666454622.91776,0,57823,0,GPS1_FRAME,42.33917,-71.09172166666667,20.4,327687.9235963214,4689553.934356184,19,T
1666454623.9176736,0,57824,0,GPS1_FRAME,42.33920833333333,-71.09162833333333,20.4,327695.7172480951,4689558.001843386,19,T
1666454624.9182496,0,57825,0,GPS1_FRAME,42.33924666666667,-71.09153,20.4,327703.92279785726,4689562.059207241,19,T
1666454625.9189677,0,57826,0,GPS1_FRAME,42.339286666666666,-71.09143,20.4,327712.27019215527,4689566.298274073,19,T
1666454626.916409,0,57827,0,GPS1_FRAME,42.339325,-71.09133333333334,20.4,327720.3384197071,4689570.359033726,19,T
1666454627.9197545,0,57828,0,GPS1_FRAME,42.33936166666667,-71.09123833333334,20.3,327728.26478382834,4689574.238108484,19,T
1666454628.91654,0,57829,0,GPS1_FRAME,42.3394,-71.09114333333333,20.4,327736.19569026097,4689578.302262684,19,T
1666454629.9128246,0,57830,0,GPS1_FRAME,42.339435,-71.09104666666667,20.4,327744.2547868531,4689581.992907707,19,T
1666454630.9148152,0,57831,0,GPS1_FRAME,42.339468333333336,-71.09095,20.4,327752.3093236451,4689585.498491049,19,T
1666454631.9141288,0,57832,0,GPS1_FRAME,42.339495,-71.09085666666667,20.3,327760.0710451752,4689588.27055289,19,T
1666454632.913815,0,57833,0,GPS1_FRAME,42.33951833333333,-71.09077333333333,20.3,327766.99984801206,4689590.69273788,19,T
1666454633.9153662,0,57834,0,GPS1_FRAME,42.33953666666667,-71.09071,20.2,327772.26737292716,4689592.600228424,19,T
1666454634.914158,0,57835,0,GPS1_FRAME,42.33954833333333,-71.09066666666666,20.2,327775.86907224415,4689593.807950129,19,T
1666454635.9138894,0,57836,0,GPS1_FRAME,42.339553333333335,-71.090645,20.1,327777.66764624626,4689594.319276303,19,T
1666454636.9152904,0,57837,0,GPS1_FRAME,42.33955666666667,-71.09062833333333,20.0,327779.0497644296,4689594.655659604,19,T
1666454637.9134705,0,57838,0,GPS1_FRAME,42.33956333333333,-71.09060833333334,20.5,327780.71558643924,4689595.3554330645,19,T
1666454638.912758,0,57839,0,GPS1_FRAME,42.33956833333333,-71.09058333333333,21.2,327782.7887630911,4689595.860009003,19,T
1666454639.9188507,0,57840,0,GPS1_FRAME,42.339565,-71.09056,21.6,327784.70188702724,4689595.442607656,19,T
1666454640.9146008,0,57841,0,GPS1_FRAME,42.339555,-71.09053833333333,22.3,327786.4595090768,4689594.288299629,19,T
1666454641.9129949,0,57842,0,GPS1_FRAME,42.339535,-71.09052166666666,22.7,327787.7779260708,4689592.033694644,19,T
1666454642.913059,0,57843,0,GPS1_FRAME,42.33951666666667,-71.090505,24.5,327789.10089396563,4689589.964160656,19,T
1666454643.912869,0,57844,0,GPS1_FRAME,42.339495,-71.09049166666667,25.5,327790.1401589585,4689587.531236669,19,T
1666454644.9126878,0,57845,0,GPS1_FRAME,42.339475,-71.09047666666666,26.5,327791.32127660664,4689585.2800080255,19,T
1666454645.9137254,0,57846,0,GPS1_FRAME,42.33945,-71.09045833333333,27.3,327792.76334930444,4689582.466816422,19,T
1666454646.9128907,0,57847,0,GPS1_FRAME,42.33942166666667,-71.09043833333334,28.2,327794.33362555644,4689579.280108249,19,T
1666454647.9129102,0,57848,0,GPS1_FRAME,42.339393333333334,-71.09042333333333,29.3,327795.49199700635,4689576.103526872,19,T
1666454648.912509,0,57849,0,GPS1_FRAME,42.33936666666666,-71.09041,29.6,327796.51761722635,4689573.115391883,19,T
1666454649.912378,0,57850,0,GPS1_FRAME,42.339345,-71.09040666666667,29.2,327796.7330744044,4689570.702721793,19,T
1666454650.9133992,0,57851,0,GPS1_FRAME,42.339326666666665,-71.090405,28.8,327796.82032908325,4689568.663568573,19,T
1666454651.9137673,0,57852,0,GPS1_FRAME,42.33931,-71.09040333333333,28.4,327796.91213363176,4689566.809486069,19,T
1666454652.9136693,0,57853,0,GPS1_FRAME,42.339295,-71.0904,28.1,327797.14579035225,4689565.137098849,19,T
1666454653.9136338,0,57854,0,GPS1_FRAME,42.33927833333333,-71.09039666666666,27.8,327797.37489746686,4689563.279640937,19,T
1666454654.9159973,0,57855,0,GPS1_FRAME,42.33926,-71.09038833333334,27.6,327798.01136219,4689561.2269861,19,T
1666454655.9129574,0,57856,0,GPS1_FRAME,42.339235,-71.09037666666667,27.6,327798.90423338814,4689558.427297736,19,T
1666454656.91329,0,57857,0,GPS1_FRAME,42.33920833333333,-71.09036333333333,27.5,327799.9298582161,4689555.439163445,19,T
1666454657.9160397,0,57858,0,GPS1_FRAME,42.33917666666667,-71.09035,27.3,327800.94183508144,4689551.895817234,19,T
1666454658.9151974,0,57859,0,GPS1_FRAME,42.33914,-71.09033333333333,27.2,327802.21476959327,4689547.790508475,19,T
1666454659.9128566,0,57860,0,GPS1_FRAME,42.339095,-71.09031,27.1,327804.0141689896,4689542.746345372,19,T
1666454660.91243,0,57861,0,GPS1_FRAME,42.339045,-71.09028666666667,27.0,327805.7999227592,4689537.146970754,19,T
1666454661.9156837,0,57862,0,GPS1_FRAME,42.33899,-71.09025833333334,27.3,327807.98394035525,4689530.982259031,19,T
1666454662.9134276,0,57863,0,GPS1_FRAME,42.33893666666667,-71.09023166666667,28.2,327810.035208439,4689525.005994005,19,T
1666454663.9136474,0,57864,0,GPS1_FRAME,42.338881666666666,-71.09020833333334,28.6,327811.8073246409,4689518.851409264,19,T
1666454664.913279,0,57865,0,GPS1_FRAME,42.33882833333333,-71.09018333333333,29.0,327813.7212969479,4689512.878520737,19,T
1666454665.9134014,0,57866,0,GPS1_FRAME,42.338775,-71.09015833333333,29.4,327815.6352728856,4689506.905632879,19,T
1666454666.9137173,0,57867,0,GPS1_FRAME,42.338723333333334,-71.09013,30.2,327817.8284087188,4689501.1110664075,19,T
1666454667.9155374,0,57868,0,GPS1_FRAME,42.33866833333333,-71.09010166666667,31.4,327820.0124504009,4689494.946359407,19,T
1666454668.9145362,0,57869,0,GPS1_FRAME,42.33861,-71.09007,32.6,327822.4620059632,4689488.404762111,19,T
1666454669.9140294,0,57870,0,GPS1_FRAME,42.33855166666667,-71.09004,33.2,327824.7742625864,4689481.866540707,19,T
1666454670.9158127,0,57871,0,GPS1_FRAME,42.33849333333333,-71.09000666666667,34.5,327827.36113209266,4689475.321570683,19,T
1666454671.913251,0,57872,0,GPS1_FRAME,42.338438333333336,-71.089975,36.3,327829.8198001842,4689469.150117906,19,T
1666454672.9140317,0,57873,0,GPS1_FRAME,42.338385,-71.08994166666666,38.6,327832.420325971,4689463.160362172,19,T
1666454673.9124222,0,57874,0,GPS1_FRAME,42.33833,-71.08991,41.3,327834.87900352187,4689456.988911538,19,T
1666454674.9134774,0,57875,0,GPS1_FRAME,42.33827333333333,-71.08988666666667,43.9,327836.646614525,4689450.649264179,19,T
1666454675.912942,0,57876,0,GPS1_FRAME,42.338211666666666,-71.08984166666667,47.6,327840.18554448173,4689443.710536509,19,T
1666454676.9125037,0,57877,0,GPS1_FRAME,42.338145,-71.08981166666666,49.2,327842.4750934353,4689436.246968968,19,T
1666454677.9109666,0,57878,0,GPS1_FRAME,42.338073333333334,-71.08979,50.2,327844.0644780267,4689428.245062514,19,T
1666454678.9112053,0,57879,0,GPS1_FRAME,42.33800166666666,-71.08977,51.0,327845.51656181127,4689420.246531016,19,T
1666454679.910876,0,57880,0,GPS1_FRAME,42.33793166666667,-71.08976,51.1,327846.1493661109,4689412.453316894,19,T
1666454680.9106991,0,57881,0,GPS1_FRAME,42.337865,-71.089745,51.2,327847.20318523387,4689405.020121207,19,T
1666454681.9115825,0,57882,0,GPS1_FRAME,42.3378,-71.08972666666666,52.0,327848.536166526,4689397.765247832,19,T
1666454682.9220176,0,57883,0,GPS1_FRAME,42.337738333333334,-71.08970666666667,52.9,327850.0155530955,4689390.877141887,19,T
1666454683.9173987,0,57884,0,GPS1_FRAME,42.33768666666667,-71.08969,53.4,327851.24761984055,4689385.106208852,19,T
1666454684.9103935,0,57885,0,GPS1_FRAME,42.33764333333333,-71.08967666666666,53.3,327852.2278173109,4689380.267377872,19,T
1666454685.9100053,0,57886,0,GPS1_FRAME,42.33761,-71.08966666666667,53.1,327852.96069245925,4689376.545719454,19,T
1666454686.910173,0,57887,0,GPS1_FRAME,42.337585,-71.08966,52.5,327853.4416964109,4689373.756162824,19,T
1666454687.911316,0,57888,0,GPS1_FRAME,42.33757166666667,-71.089655,51.2,327853.81723063765,4689372.265475,19,T
1666454688.9097931,0,57889,0,GPS1_FRAME,42.337563333333335,-71.08965166666667,50.2,327854.0691028844,4689371.333373349,19,T
1666454689.9104118,0,57890,0,GPS1_FRAME,42.337558333333334,-71.08964833333333,50.0,327854.3300711495,4689370.771413008,19,T
1666454690.9128428,0,57891,0,GPS1_FRAME,42.337555,-71.08964666666667,49.8,327854.4582813141,4689370.397897518,19,T
1666454691.9136407,0,57892,0,GPS1_FRAME,42.337555,-71.08964666666667,49.2,327854.4582813141,4689370.397897518,19,T
1666454692.9180279,0,57893,0,GPS1_FRAME,42.33755166666667,-71.089645,49.1,327854.58649149386,4689370.024382031,19,T
1666454693.9220324,0,57894,0,GPS1_FRAME,42.33755166666667,-71.08964333333333,49.2,327854.72379761003,4689370.021007843,19,T
1666454694.911777,0,57895,0,GPS1_FRAME,42.33755166666667,-71.089645,49.1,327854.58649149386,4689370.024382031,19,T
1666454695.911231,0,57896,0,GPS1_FRAME,42.33755166666667,-71.089645,49.1,327854.58649149386,4689370.024382031,19,T
1666454696.910959,0,57897,0,GPS1_FRAME,42.33755166666667,-71.089645,49.1,327854.58649149386,4689370.024382031,19,T
1666454697.9216506,0,57898,0,GPS1_FRAME,42.33755333333333,-71.089645,49.1,327854.5910394573,4689370.209452679,19,T
1666454698.9108274,0,57899,0,GPS1_FRAME,42.33755333333333,-71.089645,49.1,327854.5910394573,4689370.209452679,19,T
1666454699.9116328,0,57900,0,GPS1_FRAME,42.33755333333333,-71.089645,49.1,327854.5910394573,4689370.209452679,19,T
